order_id,order_date,customer_id,channel,category,item_price,quantity,discount_pct,order_value,payment_method,delivery_days,customer_region,customer_tenure_days,customer_prior_orders,marketing_opt_in,export_seq,returned
ORD-100256,2025-08-27,10087,web,beauty,23.96,2,25,35.94,card,3,London,504,0,True,1398,0
ORD-100257,2025-06-02,11023,web,electronics,405.63,1,0,405.63,voucher,4,North,973,0,False,1632,0
ORD-100258,2025-05-28,10924,web,apparel,57.69,1,15,49.04,card,2,Midlands,252,1,False,375,1
ORD-100259,2025-10-17,10004,web,apparel,88.04,2,30,123.26,card,3,North,297,2,True,1886,0
ORD-100260,2025-10-26,11016,web,footwear,33.39,3,15,85.14,paypal,4,Scotland,940,2,True,2008,0
ORD-100261,2025-05-29,10506,web,electronics,179.65,1,5,170.67,paypal,3,Midlands,971,0,False,763,0
ORD-100262,2025-06-28,10881,web,home,65.98,2,0,131.96,bnpl,3,Midlands,1428,0,False,2012,0
ORD-100263,2025-04-17,10035,web,home,120.78,1,20,96.62,paypal,3,London,2104,1,False,1882,0
ORD-100264,2025-04-20,10043,web,home,70.44,1,0,70.44,card,4,South,303,1,False,966,0
ORD-100265,2025-12-12,10444,web,electronics,261.62,1,0,261.62,card,2,Midlands,249,3,False,1060,0
ORD-100266,2025-08-29,10615,web,sports,97.99,2,0,195.98,card,2,London,1328,1,False,221,1
ORD-100267,2025-07-29,10911,web,electronics,226.45,1,5,215.13,card,3,London,1883,0,True,1354,0
ORD-100268,2025-01-10,10485,web,beauty,13.42,1,0,13.42,paypal,6,London,2036,0,False,1107,0
ORD-100269,2025-05-01,10855,web,beauty,18.16,1,0,18.16,card,3,London,992,3,False,1224,0
ORD-100270,2025-06-07,10345,web,apparel,22.61,1,5,21.48,card,3,Midlands,1853,0,True,1567,0
ORD-100271,2025-08-24,10544,web,home,31.49,3,20,75.58,card,5,Midlands,1168,0,False,1656,0
ORD-100272,2025-12-19,10375,web,electronics,61.22,1,0,61.22,card,1,Midlands,868,4,True,24,1
ORD-100273,2025-04-26,10875,web,footwear,30.71,1,0,30.71,card,2,Midlands,1509,1,True,1130,0
ORD-100274,2025-02-24,10532,phone,home,35.5,1,0,35.5,card,5,South,2352,2,True,1725,0
ORD-100275,2025-07-30,10238,web,apparel,62.01,1,5,58.91,card,2,NI,184,4,False,1063,0
ORD-100276,2025-12-11,10863,web,footwear,61.36,1,0,61.36,card,7,South,658,2,True,1393,0
ORD-100277,2025-05-01,10126,web,apparel,84.37,1,0,84.37,bnpl,3,London,2158,1,True,679,0
ORD-100278,2025-12-29,10342,web,apparel,38.32,1,15,32.57,card,6,London,1296,0,True,1077,0
ORD-100279,2025-03-14,10806,web,home,79.04,2,0,158.08,bnpl,3,Scotland,1194,0,True,691,0
ORD-100280,2025-08-20,10892,web,home,52.28,1,0,52.28,paypal,1,South,1087,0,False,201,0
ORD-100281,2025-02-17,10808,web,home,72.45,1,0,72.45,card,2,South,2135,0,True,1482,0
ORD-100282,2025-08-04,10302,web,electronics,112.22,2,0,224.44,paypal,9,Midlands,275,0,False,1919,0
ORD-100283,2025-03-15,10735,web,apparel,65.28,2,0,130.56,bnpl,2,Midlands,1973,2,False,1647,0
ORD-100284,2025-08-05,10689,web,beauty,11.66,1,25,8.75,card,2,South,1194,2,True,1556,0
ORD-100285,2025-03-20,10014,web,sports,21.41,1,0,21.41,card,2,North,788,0,False,1256,0
ORD-100286,2025-11-19,10843,web,footwear,41.07,4,0,164.28,card,6,Wales,1694,1,True,1835,0
ORD-100287,2025-07-23,10749,web,home,37.04,1,0,37.04,card,3,North,1734,1,True,873,0
ORD-100288,2025-04-07,10623,web,sports,60.21,1,5,57.2,bnpl,4,North,2122,2,False,1583,0
ORD-100289,2025-12-28,10574,web,sports,20.87,1,15,17.74,card,1,London,81,0,False,20,0
ORD-100290,2025-10-13,10608,web,apparel,66.67,1,0,66.67,card,1,Midlands,607,0,True,1400,0
ORD-100291,2025-02-05,10270,web,home,96.26,1,0,96.26,card,2,North,1841,0,False,814,0
ORD-100292,2025-08-22,10669,web,footwear,92.23,1,0,92.23,paypal,2,Midlands,1249,1,True,1048,0
ORD-100293,2025-03-14,10898,web,apparel,23.75,1,0,23.75,card,1,North,1130,0,True,1413,0
ORD-100294,2025-10-21,10860,web,home,45.19,1,10,40.67,card,3,Midlands,2021,1,True,1744,0
ORD-100295,2025-09-28,10374,web,home,66.66,2,40,79.99,bnpl,4,NI,1814,0,False,182,1
ORD-100296,2025-01-25,10490,web,electronics,197.45,2,15,335.66,card,4,South,1428,0,True,1580,0
ORD-100297,2025-05-11,10496,web,footwear,74.87,2,0,149.74,card,4,North,435,1,True,1638,0
ORD-100298,2025-07-18,11007,web,apparel,36.19,1,15,30.76,paypal,4,South,1453,1,True,1903,0
ORD-100299,2025-06-27,11008,web,footwear,113.94,1,0,113.94,card,6,Scotland,1120,0,False,1408,0
ORD-100300,2025-07-27,10398,web,apparel,29.47,3,0,88.41,paypal,1,North,779,0,False,273,1
ORD-100301,2025-06-22,10712,web,footwear,76.95,1,20,61.56,card,6,London,1160,1,True,316,1
ORD-100302,2025-08-20,10379,web,home,56.54,1,10,50.89,bnpl,3,South,1743,1,True,243,0
ORD-100303,2025-05-21,10483,web,apparel,49.03,1,25,36.77,card,8,South,232,1,False,868,0
ORD-100304,2025-06-29,10499,web,electronics,147.28,2,0,294.56,paypal,1,Midlands,1468,1,False,1404,0
ORD-100305,2025-11-11,10559,web,electronics,96.1,1,0,96.1,card,8,South,1142,4,False,1003,0
ORD-100306,2025-03-27,10199,web,apparel,44.66,1,0,44.66,paypal,3,South,1985,0,True,1949,0
ORD-100307,2025-05-18,10199,web,apparel,49.62,2,0,99.24,card,1,South,1985,1,True,389,1
ORD-100308,2025-08-31,10507,web,apparel,30.75,1,25,23.06,paypal,5,London,341,1,True,954,0
ORD-100309,2025-07-06,10497,web,home,50.6,2,0,101.2,card,2,Scotland,2294,2,True,1028,0
ORD-100310,2025-04-01,10092,web,electronics,230.28,1,0,230.28,paypal,3,South,996,0,True,469,0
ORD-100311,2025-01-28,10895,phone,apparel,55.28,1,0,55.28,card,3,Midlands,749,0,False,819,0
ORD-100312,2025-12-28,10923,web,footwear,76.5,1,30,53.55,card,2,South,2018,0,True,4,0
ORD-100313,2025-07-23,10403,web,apparel,48.92,1,10,44.03,card,5,North,2279,1,True,265,0
ORD-100314,2025-09-15,10112,phone,sports,112.38,1,0,112.38,card,3,South,36,2,True,177,0
ORD-100315,2025-12-12,10403,web,electronics,202.45,1,0,202.45,card,4,North,2279,2,True,26,0
ORD-100316,2025-03-31,10572,web,home,84.13,1,30,58.89,paypal,2,Scotland,2345,1,False,794,0
ORD-100317,2025-01-08,10950,phone,beauty,29.7,4,20,95.04,paypal,4,London,546,0,True,1127,0
ORD-100318,2025-04-29,10256,web,home,23.75,3,0,71.25,card,5,South,1816,1,True,398,1
ORD-100319,2025-03-22,10782,web,home,22.39,1,0,22.39,paypal,3,London,1722,1,False,478,1
ORD-100320,2025-12-10,11025,web,footwear,0.0,2,0,79.2,voucher,5,London,639,1,False,1678,0
ORD-100321,2025-11-20,10367,web,apparel,38.35,1,20,30.68,paypal,3,South,1626,1,True,66,0
ORD-100322,2025-03-09,10576,web,apparel,38.54,2,15,65.52,card,4,NI,1745,0,False,1554,0
ORD-100323,2025-06-12,10715,web,apparel,75.46,2,0,150.92,card,5,North,93,0,True,344,1
ORD-100324,2025-09-27,10695,web,home,65.28,1,0,65.28,card,2,London,2336,0,True,790,0
ORD-100325,2025-12-22,10145,web,beauty,19.37,1,0,19.37,card,2,London,1489,4,False,1145,0
ORD-100326,2025-07-22,10183,web,apparel,63.91,2,0,127.82,card,3,London,2078,1,True,271,1
ORD-100327,2025-10-18,10073,web,sports,126.83,1,15,107.81,paypal,2,Wales,569,0,True,155,0
ORD-100328,2025-05-12,10487,web,electronics,177.73,2,0,355.46,card,3,London,763,1,False,1878,0
ORD-100329,2025-02-14,10950,web,apparel,26.31,1,0,26.31,card,2,London,546,1,True,510,0
ORD-100330,2025-04-20,10035,web,beauty,19.25,1,15,16.36,voucher,1,London,2104,2,False,1044,0
ORD-100331,2025-04-12,10690,web,apparel,40.79,2,0,81.58,card,3,London,320,0,False,1268,0
ORD-100332,2025-02-02,10389,web,home,62.6,2,0,125.2,card,2,Wales,1603,0,True,1589,0
ORD-100333,2025-05-27,10008,web,apparel,42.97,1,0,42.97,card,3,Midlands,2346,1,True,856,0
ORD-100334,2025-06-01,10632,web,apparel,37.47,1,10,33.72,paypal,4,North,392,0,False,355,1
ORD-100335,2025-05-27,10256,web,beauty,21.83,1,0,21.83,card,2,South,1816,2,True,1093,0
ORD-100336,2025-12-07,10972,web,electronics,116.66,1,5,110.83,voucher,2,London,749,2,True,737,0
ORD-100337,2025-09-02,10972,web,apparel,47.42,1,0,47.42,card,3,London,749,1,True,209,1
ORD-100338,2025-11-17,10896,web,apparel,30.47,2,20,48.75,voucher,1,London,1626,1,False,895,0
ORD-100339,2025-11-24,11035,web,apparel,32.48,2,0,64.96,card,1,South,2234,0,False,723,0
ORD-100340,2025-07-28,11042,web,beauty,36.45,1,0,36.45,paypal,2,Scotland,1351,1,False,1323,0
ORD-100341,2025-02-18,10643,web,footwear,55.91,1,20,44.73,card,5,South,2145,0,False,515,1
ORD-100341,2025-02-18,10643,web,footwear,55.91,1,20,44.73,card,5,Wales,2151,0,False,541,1
ORD-100342,2025-02-28,10233,web,footwear,66.8,1,0,66.8,bnpl,3,London,1109,0,True,519,1
ORD-100343,2025-04-23,10932,web,apparel,35.68,1,0,35.68,card,5,Scotland,153,1,True,1900,0
ORD-100344,2025-02-28,10339,web,home,45.1,1,0,45.1,card,7,London,2073,0,True,1262,0
ORD-100345,2025-11-22,10827,web,home,61.0,1,40,36.6,card,2,Scotland,421,0,True,660,0
ORD-100346,2025-08-05,10324,web,footwear,56.85,1,0,56.85,card,4,London,1524,3,False,1792,0
ORD-100347,2025-02-26,11019,web,apparel,43.79,2,5,83.2,bnpl,3,South,1430,0,False,524,0
ORD-100348,2025-01-25,10943,web,home,51.04,1,0,51.04,paypal,2,Midlands,1386,0,False,973,0
ORD-100349,2025-02-06,10809,web,sports,95.01,2,0,190.02,card,3,Midlands,375,0,False,1562,0
ORD-100350,2025-10-26,10946,web,apparel,32.25,1,15,27.41,voucher,5,London,2260,1,False,791,0
ORD-100351,2025-09-21,10515,web,footwear,62.45,1,0,62.45,paypal,3,South,2388,3,True,173,1
ORD-100352,2025-01-19,10378,web,beauty,13.62,1,10,12.26,voucher,3,London,2176,0,False,1473,0
ORD-100353,2025-03-17,10991,web,home,59.84,2,0,119.68,card,1,North,439,0,True,1857,0
ORD-100354,2025-09-22,10475,web,apparel,33.69,3,0,101.07,card,3,South,1492,0,False,605,0
ORD-100355,2025-10-22,10434,web,electronics,120.98,1,0,120.98,card,3,London,246,3,False,920,0
ORD-100356,2025-06-26,10033,phone,apparel,29.07,2,0,58.14,card,5,Midlands,2345,0,True,335,1
ORD-100357,2025-07-13,10723,web,sports,118.47,1,0,118.47,paypal,4,London,339,1,False,662,0
ORD-100358,2025-04-27,10371,web,apparel,24.11,1,30,16.88,paypal,4,London,449,1,False,1415,0
ORD-100359,2025-09-15,10135,web,home,46.8,1,20,37.44,card,6,Scotland,1042,1,True,1454,0
ORD-100360,2025-07-30,10801,web,sports,65.09,1,0,65.09,card,2,London,829,0,True,757,0
ORD-100361,2025-06-04,10179,web,electronics,197.06,1,5,187.21,card,3,Midlands,836,2,False,841,0
ORD-100362,2025-06-17,10256,web,footwear,120.45,1,10,108.4,card,1,South,1816,3,True,340,1
ORD-100363,2025-01-29,10543,web,electronics,233.72,1,5,222.03,bnpl,5,South,227,0,True,576,1
ORD-100364,2025-09-24,10126,web,home,28.36,1,0,28.36,card,1,London,2158,2,True,1378,0
ORD-100365,2025-01-29,10615,phone,home,56.12,2,0,112.24,card,6,London,1328,0,False,1113,0
ORD-100366,2025-04-03,10375,web,footwear,87.71,1,0,87.71,card,2,Midlands,868,0,True,466,1
ORD-100367,2025-03-04,10987,web,home,51.69,1,15,43.94,card,4,North,336,0,False,1051,0
ORD-100368,2025-08-25,10099,web,electronics,79.34,1,25,59.5,card,4,Midlands,516,2,False,1088,0
ORD-100369,2025-03-17,10416,web,apparel,46.78,2,0,93.56,card,3,NI,905,0,False,785,0
ORD-100370,2025-12-14,10002,web,apparel,60.86,1,0,60.86,card,6,Midlands,1920,0,True,32,0
ORD-100371,2025-07-28,10540,web,sports,163.02,1,5,154.87,bnpl,1,London,1899,0,True,245,0
ORD-100372,2025-05-29,11029,web,electronics,125.52,1,25,94.14,voucher,6,London,1878,1,True,1650,0
ORD-100373,2025-06-13,10099,web,home,36.39,1,0,36.39,card,2,Midlands,516,1,False,1442,0
ORD-100374,2025-12-16,10845,web,electronics,208.34,1,0,208.34,card,2,Scotland,1529,1,True,1178,0
ORD-100375,2025-07-07,10722,web,electronics,229.14,1,5,217.68,voucher,7,Wales,1170,1,True,1333,0
ORD-100376,2025-10-18,10627,phone,apparel,59.1,1,0,59.1,voucher,2,London,1384,0,False,149,1
ORD-100377,2025-08-09,10606,web,electronics,214.06,1,0,214.06,voucher,7,Wales,1909,0,False,227,1
ORD-100378,2025-06-14,10100,web,home,69.17,2,0,-138.34,card,3,South,2223,0,True,1464,0
ORD-100379,2025-06-13,10063,web,apparel,56.42,1,10,50.78,card,3,Midlands,1173,0,True,373,0
ORD-100380,2025-01-27,10049,web,electronics,256.54,1,25,192.41,card,1,South,909,0,True,570,1
ORD-100381,2025-07-07,10644,web,apparel,49.71,1,0,49.71,paypal,9,Midlands,1656,1,True,1582,0
ORD-100382,2025-04-11,10180,web,sports,121.24,3,0,363.72,bnpl,5,North,319,0,False,441,1
ORD-100383,2025-05-02,10242,web,apparel,52.95,1,0,52.95,card,5,North,921,0,False,1675,0
ORD-100384,2025-04-04,10009,web,apparel,59.69,2,0,119.38,card,5,South,2083,1,False,1276,0
ORD-100385,2025-12-01,10941,web,footwear,35.16,2,25,52.74,card,2,London,1722,2,False,1745,0
ORD-100386,2025-04-19,10508,web,footwear,82.97,1,5,78.82,card,5,London,573,1,True,397,0
ORD-100387,2025-02-06,10872,web,beauty,17.23,2,0,34.46,card,2,London,591,0,True,523,0
ORD-100388,2025-07-12,10066,web,beauty,12.17,1,10,10.95,card,2,Midlands,709,4,False,1594,0
ORD-100389,2025-12-10,11009,web,sports,21.91,1,0,21.91,card,3,Wales,1431,1,True,56,1
ORD-100390,2025-10-01,10817,web,sports,52.3,1,10,47.07,voucher,3,South,474,4,False,788,0
ORD-100391,2025-09-22,10226,web,electronics,272.17,1,0,272.17,card,5,North,1052,2,True,199,1
ORD-100392,2025-10-21,11051,web,electronics,214.55,1,0,214.55,card,5,London,358,3,True,1687,0
ORD-100393,2025-04-13,10721,web,footwear,93.23,2,25,139.84,card,1,Wales,1822,0,True,1914,0
ORD-100394,2025-02-02,10238,web,apparel,35.07,2,30,49.1,card,5,NI,184,1,False,1887,0
ORD-100395,2025-01-12,10546,web,home,35.74,1,10,32.17,card,3,South,1322,1,False,1067,0
ORD-100396,2025-09-02,11033,web,footwear,73.47,1,0,73.47,card,2,Scotland,804,1,False,628,0
ORD-100397,2025-06-14,10789,web,home,32.61,3,0,97.83,card,4,North,230,1,True,923,0
ORD-100398,2025-01-11,10737,phone,electronics,203.62,2,5,386.88,card,3,South,1300,0,False,793,0
ORD-100399,2025-07-04,10253,web,apparel,28.18,1,0,28.18,paypal,1,Midlands,1928,2,False,304,0
ORD-100400,2025-09-18,10636,phone,apparel,64.94,1,0,64.94,card,6,London,1459,0,True,1576,0
ORD-100401,2025-01-12,10855,web,footwear,39.1,1,30,27.37,card,2,London,992,1,False,1486,0
ORD-100402,2025-10-23,10559,web,home,91.98,1,30,64.39,card,3,South,1142,3,False,1872,0
ORD-100403,2025-12-24,10424,web,footwear,44.23,2,0,88.46,paypal,2,South,2378,1,True,42,1
ORD-100404,2025-07-04,10821,web,electronics,178.17,1,0,178.17,paypal,3,London,750,1,False,1142,0
ORD-100405,2025-12-15,11034,web,electronics,369.51,1,0,369.51,card,2,South,1643,1,True,1797,0
ORD-100406,2025-07-16,10674,web,home,91.93,2,25,137.9,bnpl,2,South,1420,1,True,293,1
ORD-100407,2025-06-01,10317,web,footwear,60.22,1,0,60.22,card,6,North,827,1,True,743,0
ORD-100408,2025-01-18,10243,web,home,33.05,1,0,33.05,bnpl,2,South,1415,0,False,590,0
ORD-100409,2025-12-15,10039,web,apparel,62.23,1,0,62.23,card,2,London,1188,1,False,46,0
ORD-100410,2025-06-01,10730,web,sports,71.87,1,10,64.68,paypal,6,South,675,0,False,338,0
ORD-100411,2025-06-19,10032,web,electronics,99.2,1,15,84.32,bnpl,2,London,1198,0,True,1161,0
ORD-100412,2025-09-05,10817,web,footwear,107.14,1,0,107.14,card,3,South,474,3,False,1867,0
ORD-100413,2025-08-04,10499,web,sports,110.62,1,0,110.62,paypal,1,Midlands,1468,2,False,1773,0
ORD-100414,2025-02-07,11041,web,footwear,39.45,1,0,39.45,paypal,1,North,1141,1,True,866,0
ORD-100415,2025-01-17,10952,web,footwear,98.4,1,0,98.4,bnpl,1,South,2039,0,False,581,1
ORD-100416,2025-12-15,10223,web,apparel,22.83,3,0,68.49,card,5,North,1358,1,True,1111,0
ORD-100417,2025-02-08,10206,web,electronics,99.57,2,20,159.31,card,4,NI,365,1,False,556,1
ORD-100418,2025-07-14,10604,web,beauty,14.54,2,0,29.08,card,2,Scotland,820,0,True,792,0
ORD-100419,2025-01-27,10377,web,apparel,61.55,3,0,184.65,card,4,North,1711,1,True,566,1
ORD-100420,2025-11-19,10982,web,apparel,46.76,1,5,44.42,bnpl,8,North,1556,1,False,1818,0
ORD-100421,2025-04-10,10766,web,home,100.4,1,0,100.4,card,3,South,1397,1,False,1667,0
ORD-100422,2025-06-10,11024,web,home,62.43,1,0,62.43,bnpl,4,North,1637,0,True,943,0
ORD-100423,2025-08-03,10193,web,sports,63.54,2,0,127.08,card,5,London,1792,0,False,1357,0
ORD-100424,2025-08-30,11031,phone,footwear,46.88,1,0,46.88,card,3,Midlands,172,3,True,1905,0
ORD-100425,2025-06-11,10733,web,beauty,32.26,2,0,64.52,card,3,Scotland,1317,0,True,1610,0
ORD-100426,2025-07-16,10735,web,apparel,35.88,1,15,30.5,bnpl,5,Midlands,1973,4,False,264,1
ORD-100427,2025-08-27,10913,web,apparel,30.37,2,0,60.74,paypal,4,London,1278,1,False,1154,0
ORD-100428,2025-10-16,11056,web,apparel,69.41,2,0,138.82,card,4,South,1346,1,True,674,0
ORD-100429,2025-09-13,10159,web,apparel,34.47,1,0,34.47,paypal,1,Scotland,743,0,True,1559,0
ORD-100430,2025-11-09,10100,web,apparel,36.26,1,0,36.26,paypal,2,South,2223,2,True,119,1
ORD-100431,2025-03-16,10634,web,sports,37.19,2,15,63.22,paypal,4,North,380,1,True,481,0
ORD-100432,2025-12-05,10844,web,apparel,33.71,4,0,134.84,card,5,South,1156,3,True,806,0
ORD-100433,2025-07-05,10508,web,apparel,36.86,1,10,33.17,card,4,London,573,2,True,319,0
ORD-100434,2025-04-26,10486,web,apparel,74.86,1,0,74.86,card,5,North,558,0,True,1677,0
ORD-100435,2025-12-17,10100,phone,apparel,22.86,1,15,19.43,card,4,South,2223,3,True,1052,0
ORD-100436,2025-08-09,10341,web,home,41.66,1,0,41.66,card,3,London,135,0,True,1218,0
ORD-100437,2025-01-08,11039,web,electronics,204.0,1,0,204.0,paypal,2,South,536,0,True,568,0
ORD-100438,2025-06-29,10614,web,beauty,0.0,2,0,18.56,paypal,6,London,649,0,True,1749,0
ORD-100439,2025-03-24,10603,web,footwear,35.57,1,0,35.57,card,6,South,1030,0,False,473,1
ORD-100440,2025-03-04,10869,web,sports,63.78,1,0,63.78,paypal,2,Scotland,2335,0,False,1330,0
ORD-100441,2025-02-06,10491,web,apparel,42.72,2,0,85.44,card,10,Wales,1754,0,True,1040,0
ORD-100442,2025-04-08,10049,web,footwear,63.54,1,30,44.48,card,4,South,909,1,True,446,1
ORD-100443,2025-08-26,10559,web,footwear,93.46,0,0,186.92,bnpl,4,South,1142,1,False,215,1
ORD-100444,2025-11-19,11038,web,home,77.19,1,15,65.61,bnpl,2,Midlands,2013,1,False,885,0
ORD-100445,2025-11-21,10609,web,home,67.62,2,0,135.24,paypal,3,NI,855,1,True,1777,0
ORD-100446,2025-05-17,10610,web,apparel,63.88,1,0,63.88,card,2,North,837,0,False,363,0
ORD-100447,2025-06-08,11053,web,apparel,37.72,2,0,75.44,paypal,3,Midlands,902,1,True,1187,0
ORD-100448,2025-01-11,10757,web,sports,31.92,1,0,31.92,bnpl,4,NI,2038,0,True,1940,0
ORD-100449,2025-12-08,11019,web,beauty,39.93,4,0,159.72,card,4,South,1430,1,False,747,0
ORD-100450,2025-01-13,11037,web,home,92.08,1,20,73.66,card,3,London,861,0,True,1869,0
ORD-100451,2025-02-25,10474,web,electronics,171.4,1,0,171.4,card,1,South,1301,1,True,1967,0
ORD-100452,2025-08-08,10448,web,electronics,211.89,1,25,158.92,paypal,2,London,1033,0,True,1523,0
ORD-100453,2025-03-01,10253,web,apparel,38.2,1,0,38.2,card,4,Midlands,1928,1,False,1225,0
ORD-100454,2025-12-19,10494,web,apparel,43.96,1,0,43.96,card,2,London,1269,1,True,40,1
ORD-100455,2025-09-24,10246,web,home,85.67,2,5,162.77,card,1,North,1480,1,False,1540,0
ORD-100456,2025-10-22,10806,web,sports,116.99,1,0,116.99,voucher,2,Scotland,1194,3,True,848,0
ORD-100457,2025-05-03,10081,web,home,134.11,2,0,268.22,paypal,4,London,1443,1,True,922,0
ORD-100458,2025-03-31,10794,web,apparel,27.95,1,30,19.56,card,4,London,978,1,False,1960,0
ORD-100459,2025-09-23,10788,web,apparel,58.64,2,0,117.28,card,2,London,1526,0,True,197,0
ORD-100460,2025-01-22,10390,web,electronics,310.48,1,0,310.48,card,2,North,979,0,True,855,0
ORD-100461,2025-02-08,10061,web,sports,16.6,1,0,16.6,card,3,Midlands,1304,0,True,1736,0
ORD-100462,2025-06-08,10940,web,home,112.3,1,0,112.3,card,6,Midlands,2219,0,False,916,0
ORD-100462,2025-06-08,10940,web,home,112.3,1,0,112.3,card,6,London,2288,0,False,354,0
ORD-100463,2025-05-01,10241,web,home,98.74,1,30,69.12,paypal,2,Midlands,843,0,False,1202,0
ORD-100464,2025-06-11,10199,web,sports,141.05,1,20,112.84,bnpl,2,South,1985,2,True,961,0
ORD-100465,2025-01-03,10348,web,home,98.34,1,0,98.34,bnpl,8,North,708,0,False,1056,0
ORD-100466,2025-10-16,10852,phone,sports,56.35,2,0,112.7,card,3,Scotland,324,2,False,109,0
ORD-100467,2025-06-11,10480,web,home,89.91,1,0,89.91,voucher,6,London,1074,0,True,1613,0
ORD-100468,2025-05-30,10975,web,apparel,47.26,1,0,47.26,paypal,3,South,857,2,True,1267,0
ORD-100469,2025-12-15,10645,phone,apparel,41.62,1,15,35.38,paypal,6,Midlands,150,2,False,1847,0
ORD-100470,2025-02-22,10607,web,apparel,55.25,1,0,55.25,card,2,South,669,0,False,534,0
ORD-100471,2025-04-22,10317,web,home,49.25,1,0,49.25,card,5,North,827,0,True,796,0
ORD-100472,2025-05-06,10376,web,electronics,174.57,1,0,174.57,bnpl,4,London,942,0,False,2017,0
ORD-100473,2025-09-13,10578,web,electronics,92.76,2,0,185.52,card,2,London,2220,1,True,1624,0
ORD-100474,2025-08-26,10791,web,apparel,54.1,1,20,43.28,card,8,NI,549,6,True,224,0
ORD-100475,2025-05-10,10817,phone,apparel,84.73,2,30,118.62,card,8,South,474,1,False,400,0
ORD-100476,2025-08-13,10553,web,apparel,33.91,1,0,33.91,card,1,Midlands,324,0,False,1893,0
ORD-100477,2025-10-19,10910,web,home,38.4,1,0,38.4,card,2,Wales,1310,0,False,642,0
ORD-100478,2025-03-02,10269,web,electronics,324.18,1,0,324.18,card,2,Midlands,33,0,False,1565,0
ORD-100479,2025-07-27,10164,web,apparel,50.97,1,0,50.97,bnpl,1,North,170,0,False,1875,0
ORD-100480,2025-08-11,10250,web,beauty,16.66,2,15,28.32,card,1,South,1769,0,False,1884,0
ORD-100481,2025-11-14,10174,web,home,42.36,2,0,84.72,card,6,London,1253,0,True,1776,0
ORD-100482,2025-12-08,10803,web,apparel,39.53,2,15,67.2,card,2,South,825,1,True,54,1
ORD-100483,2025-04-03,11044,web,home,105.89,2,20,169.42,card,4,Midlands,1419,0,True,608,0
ORD-100484,2025-06-28,10024,web,apparel,52.72,1,10,47.45,card,2,North,909,1,True,331,1
ORD-100484,2025-06-28,10024,web,apparel,52.72,1,10,47.45,card,2,Scotland,966,1,True,303,1
ORD-100485,2025-05-29,10479,web,apparel,37.49,1,0,37.49,card,1,South,2244,0,True,1978,0
ORD-100486,2025-06-13,10230,web,home,41.73,1,25,31.3,card,3,North,404,1,True,655,0
ORD-100487,2025-07-15,10696,web,electronics,218.6,2,0,437.2,card,2,North,1883,0,True,1586,0
ORD-100488,2025-10-25,10684,web,apparel,43.61,2,0,87.22,card,5,North,1102,1,True,110,0
ORD-100489,2025-12-14,10983,web,sports,151.56,1,10,136.4,card,5,North,501,3,True,38,1
ORD-100490,2025-03-19,10310,web,sports,110.5,2,0,221.0,card,2,Midlands,507,0,True,1995,0
ORD-100491,2025-12-24,10373,web,apparel,76.99,2,0,153.98,card,2,London,1161,3,False,1910,0
ORD-100492,2025-08-24,11029,web,home,74.02,2,0,148.04,bnpl,6,London,1878,2,True,1661,0
ORD-100493,2025-08-14,10824,web,apparel,53.32,3,20,127.97,card,3,Midlands,2081,1,False,240,1
ORD-100494,2025-02-19,10766,web,apparel,45.85,1,10,41.26,paypal,3,South,1397,0,False,535,1
